date,open,high,low,close,volume,vwap,factor
2023-01-03,57.7863286,58.07582055,55.85326945,57.2633754,5275271.0,61.01401294833953,1.0
2023-01-04,57.1326371,57.68360565,56.69372995,57.1326371,3454493.0,61.26205953811456,1.0
2023-01-05,57.3754368,58.44935855,56.8711605,57.9544207,4427216.0,62.084025977047425,1.0
2023-01-06,57.55286735,58.085159,56.50696095,57.7489748,3944707.0,61.47227193553285,1.0
2023-01-09,57.1699909,58.69215825,57.1699909,58.1225128,5216431.0,62.24613313393774,1.0
2023-01-10,58.085159,59.3178344,57.711621,58.80421965,4774583.0,62.95850133927926,1.0
2023-01-11,58.20655885,58.9256195,57.38477525,57.87037465,4235287.0,61.94569465776463,1.0
2023-01-12,57.87037465,58.5147277,56.60034545,56.86182205,4909093.0,61.23113472081298,1.0
2023-01-13,58.1785435,60.16763335,58.0478052,59.64468015,11014496.0,63.80236397652693,1.0
2023-01-16,59.579311,60.80264795,59.06569625,60.37307925,6241172.0,64.37534949845958,1.0
2023-01-17,60.35440235,61.02677075,59.77541845,60.6812481,4181327.0,64.765156033001,1.0
2023-01-18,60.4571253,60.87735555,59.51394185,59.7474031,3300176.0,64.3040662194986,1.0
2023-01-19,59.4672496,59.7474031,58.5520815,59.17775765,4761872.0,63.15086014701781,1.0
2023-01-20,59.2804806,59.51394185,58.3466356,58.6828198,3152475.0,62.79297968421637,1.0
2023-01-30,58.7948812,59.28981905,57.9357438,58.22523575,6218341.0,62.679948214483574,1.0
2023-01-31,58.24391265,61.13883215,58.1598666,58.2158973,10611494.0,63.18555622328015,1.0
2023-02-01,58.5520815,59.06569625,57.98243605,58.99098865,4521239.0,62.69813828466047,1.0
2023-02-02,58.832235,58.9442964,58.16920505,58.41200475,5159561.0,62.51294260693885,1.0
2023-02-03,58.458697,58.645466,57.4874982,57.6182365,3236478.0,61.88197199548398,1.0
2023-02-06,57.5995596,57.73963635,56.74976065,57.23536005,3883547.0,61.18269947550525,1.0
2023-02-07,57.4127906,57.5435289,56.3668842,56.99256035,3918218.0,60.877338828518475,1.0
2023-02-08,57.151314,57.4314675,56.6843915,57.1699909,3274277.0,61.16309834506976,1.0
2023-02-09,57.2073447,57.38477525,56.5536532,57.151314,3458619.0,61.009127388706304,1.0
2023-02-10,56.97388345,57.3941137,56.1987921,56.8338067,2781993.0,60.89594032767157,1.0
2023-02-13,56.89917585,57.711621,56.60034545,56.84314515,5365028.0,61.12863045821941,1.0
2023-02-14,57.12329865,57.16065245,56.0493769,56.1987921,4898043.0,60.39311057089536,1.0
2023-02-15,56.18945365,56.18945365,55.29296245,55.8626079,3724251.0,59.630090831686694,1.0
2023-02-16,55.843931,56.777776,54.7046401,55.096855,7164158.0,59.834054080046805,1.0
2023-02-17,55.18090105,56.9271912,55.1155319,56.30151505,5943645.0,60.41769505749418,1.0
2023-02-20,56.61902235,56.9085143,55.40502385,56.32019195,4743533.0,60.065267938475394,1.0
2023-02-21,56.0120231,57.2446985,56.0120231,56.73108375,4959629.0,60.69593427048677,1.0
2023-02-22,56.73108375,57.14197555,56.11474605,56.1987921,5335418.0,60.401441141068986,1.0
2023-02-23,56.07739225,57.51551355,56.0307,56.76843755,5818108.0,60.87328377025659,1.0
2023-02-24,57.2446985,60.6252174,56.8711605,59.0376809,18448466.0,63.501597260715336,1.0
2023-02-27,59.019004,60.03689505,58.645466,59.2991575,5599148.0,63.64837114325251,1.0
2023-02-28,59.1123885,59.4112189,58.7388505,59.3178344,3261571.0,63.30944550647526,1.0
2023-03-01,59.3178344,59.45791115,58.2906049,58.91628105,3694103.0,62.86467596599229,1.0
2023-03-02,58.78554275,59.04701935,58.18788195,58.65480445,2717281.0,62.700684614509875,1.0
