date,open,high,low,close,volume,vwap,factor
2023-01-03,10.03328196,10.27280328,9.9356992,10.26393212,25668166.0,11.450124500519436,1.0
2023-01-04,10.2461898,10.29941676,10.14860704,10.26393212,16622180.0,11.535092151570973,1.0
2023-01-05,10.2905456,10.38812836,10.23731864,10.37038604,21732749.0,11.65194706707375,1.0
2023-01-06,10.35264372,10.40587068,10.25506096,10.2905456,19074841.0,11.646039520329422,1.0
2023-01-09,10.30828792,10.41474184,10.2905456,10.37038604,18044045.0,11.666950956950064,1.0
2023-01-10,10.3792572,10.3792572,10.2461898,10.30828792,16834457.0,11.601877227165689,1.0
2023-01-11,10.30828792,10.3349014,10.16634936,10.16634936,18287281.0,11.54041624230524,1.0
2023-01-12,10.16634936,10.22844748,10.12199356,10.17522052,10914876.0,11.461123199200797,1.0
2023-01-13,10.18409168,10.29941676,10.17522052,10.2905456,13686693.0,11.53931095261653,1.0
2023-01-16,10.32603024,10.97362492,10.30828792,10.87604216,70544579.0,12.154260167602674,1.0
2023-01-17,10.83168636,10.99136724,10.79620172,10.90265564,27396437.0,12.270848006257163,1.0
2023-01-18,10.89378448,11.05346536,10.84055752,10.94701144,17766819.0,12.336367503378067,1.0
2023-01-19,10.9115268,11.24863088,10.867171,11.16879044,41927512.0,12.505800594368681,1.0
2023-01-20,11.24863088,11.37282712,11.15991928,11.24863088,36066227.0,12.679444281488053,1.0
2023-01-30,11.47040988,11.5768638,11.3550848,11.39056944,44285487.0,12.921966626222265,1.0
2023-01-31,11.39056944,11.41718292,11.15104812,11.2220174,29561402.0,12.660857730969594,1.0
2023-02-01,11.2220174,11.47928104,11.2220174,11.47040988,25298490.0,12.811013847862068,1.0
2023-02-02,11.54137916,11.67444656,11.42605408,11.4437964,39704395.0,13.013785868793619,1.0
2023-02-03,11.45266756,11.60347728,11.38169828,11.5768638,33573538.0,12.975258041615989,1.0
2023-02-06,11.5768638,11.86074092,11.45266756,11.47928104,47602119.0,13.104681418909104,1.0
2023-02-07,11.52363684,11.90509672,11.47040988,11.86961208,53440564.0,13.22914453822007,1.0
2023-02-08,11.92283904,12.16236036,11.69218888,11.69218888,47858542.0,13.394571687328042,1.0
2023-02-09,11.56799264,12.08251992,11.56799264,12.05590644,45767981.0,13.398338250926995,1.0
2023-02-10,11.99380832,12.14461804,11.86074092,11.9317102,34212804.0,13.512999834798691,1.0
2023-02-13,11.9317102,12.04703528,11.81638512,11.976066,28899628.0,13.454974800713698,1.0
2023-02-14,11.976066,12.08251992,11.8429986,11.9317102,24005851.0,13.459371773156468,1.0
2023-02-15,11.8873544,12.05590644,11.7986428,11.99380832,35709042.0,13.478169452151644,1.0
2023-02-16,11.8873544,12.57930488,11.8873544,12.08251992,84282212.0,13.799431462240218,1.0
2023-02-17,12.0204218,12.197845,11.71880236,11.71880236,49989959.0,13.437466642451136,1.0
2023-02-20,11.71880236,12.25994312,11.7099312,12.25994312,59703751.0,13.631893878828484,1.0
2023-02-21,12.197845,12.35752588,12.04703528,12.14461804,40881806.0,13.724056319576489,1.0
2023-02-22,12.02929296,12.16236036,11.976066,12.03816412,23729778.0,13.597761942399966,1.0
2023-02-23,12.08251992,12.12687572,11.7099312,11.86074092,33943396.0,13.39435031014575,1.0
2023-02-24,11.85186976,11.96719484,11.71880236,11.83412744,22863055.0,13.367889407605414,1.0
2023-02-27,12.01155064,12.5083356,11.9317102,12.419624,88681818.0,13.925385538329854,1.0
2023-02-28,12.66801648,13.11157448,12.58817604,12.863182,100787934.0,14.448966005891142,1.0
2023-03-01,13.2623842,14.1495002,13.1293168,14.07853092,187154655.0,15.599303963291748,1.0
2023-03-02,14.18498484,14.70838328,14.03417512,14.1051444,205605178.0,16.23090954936942,1.0
2023-03-03,13.972077,14.21159832,13.67932872,13.8833654,109734719.0,15.642135163621278,1.0
2023-03-06,13.75916916,14.34466572,13.67932872,14.09627324,97975600.0,15.862077839584549,1.0
2023-03-07,13.972077,14.18498484,13.32448232,13.45754972,90006422.0,15.454270435058511,1.0
2023-03-08,13.41319392,13.7946538,13.30674,13.68819988,55407944.0,15.335074092083257,1.0
2023-03-09,13.63497292,14.08740208,13.5728748,13.91885004,61500318.0,15.604261631460183,1.0
2023-03-10,13.75916916,14.5930582,13.7059422,14.27369644,96096409.0,16.141469789885697,1.0
2023-03-13,14.89467764,15.47130304,14.61080052,15.302751,147290436.0,16.860898390238997,1.0
2023-03-14,15.302751,15.99470148,14.9922604,15.7019532,142501344.0,17.507817113921394,1.0
2023-03-15,15.8350206,16.4560018,15.47130304,15.69308204,112350919.0,17.995309865333635,1.0
2023-03-16,15.71082436,15.8793764,15.24065288,15.42694724,78193335.0,17.48034013627888,1.0
2023-03-17,15.4358184,16.97052908,15.4358184,16.97052908,153401631.0,18.58789814711944,1.0
2023-03-20,17.50279868,18.10603756,16.74875008,16.95278676,184369421.0,19.672228478170467,1.0
2023-03-21,16.95278676,17.17456576,16.53584224,16.91730212,84013815.0,18.915336174532722,1.0
2023-03-22,17.10359648,18.32781656,17.076983,18.185878,130726328.0,20.09470832661956,1.0
2023-03-23,17.70683536,19.45445388,17.63586608,19.17057676,150659837.0,21.12306484627353,1.0
2023-03-24,18.8955708,19.97785232,18.8068592,19.94236768,132793624.0,22.0618530546316,1.0
2023-03-27,19.80930028,21.01577804,19.4278404,19.93349652,136299293.0,22.799092361322813,1.0
2023-03-28,19.516552,19.72058868,18.7625034,18.84234384,120153014.0,21.594320846499944,1.0
2023-03-29,18.851215,19.64074824,18.20362032,18.94879776,122085808.0,21.316151606909134,1.0
2023-03-30,18.68266296,18.87782848,17.5648968,18.2302338,121462584.0,20.600948968202424,1.0
2023-03-31,18.63830716,20.05769276,17.48505636,20.05769276,145176533.0,21.31836624332391,1.0
2023-04-03,20.24398712,21.92950752,19.5609078,21.6899862,200386453.0,23.302047332660756,1.0
2023-04-04,21.38836676,23.26018152,21.29965516,22.77226772,136600785.0,25.066784609985955,1.0
2023-04-06,22.7988812,23.79245112,22.07144608,22.38193668,108921546.0,25.81374919210199,1.0
2023-04-07,22.38193668,24.33359188,22.27548276,23.952132,101885014.0,26.27715801344445,1.0
2023-04-10,25.65539472,25.9924988,23.08275832,23.40212008,134151051.0,27.6537166398346,1.0
2023-04-11,23.72148184,23.7747088,21.67224388,22.2666116,168886221.0,25.3472627886558,1.0
2023-04-12,21.96499216,24.02310128,21.76095548,23.5529298,132271623.0,26.022902670892606,1.0
2023-04-13,23.16259876,23.31340848,21.59240344,21.76095548,112972898.0,25.191507869259052,1.0
2023-04-14,21.94724984,22.15128652,20.847226,21.75208432,100831844.0,24.25982969239361,1.0
2023-04-17,21.78756896,21.79644012,20.86496832,21.290784,86777258.0,23.901311369506512,1.0
2023-04-18,21.290784,22.31983856,21.13110312,21.99160564,108297428.0,24.489095255429334,1.0
2023-04-19,21.8230536,23.6416414,21.8230536,22.34645204,128212571.0,25.769184534018898,1.0
2023-04-20,22.20451348,23.93438968,21.9117652,23.73922416,128495123.0,25.954349493326685,1.0
2023-04-21,23.83680692,24.36907652,22.0891884,22.1335442,107750063.0,26.165549876476636,1.0
2023-04-24,22.19564232,22.843237,20.9802934,21.2020724,107851418.0,24.540070484006062,1.0
2023-04-25,21.04239152,21.87628056,20.625447,20.847226,86442231.0,23.91155072432131,1.0
2023-04-26,20.7585144,20.8028702,18.7625034,19.18831908,155418541.0,21.894036835991145,1.0
2023-04-27,18.99315356,19.85365608,18.5850802,19.13509212,80386836.0,21.675393471761968,1.0
2023-04-28,19.516552,20.98916456,19.27703068,20.82061252,103053194.0,22.9479313389355,1.0
2023-05-04,20.82061252,21.52143416,19.55203664,20.88271064,103521360.0,23.143740662603353,1.0
2023-05-05,20.88271064,20.9359376,19.68510404,19.8270426,71910940.0,22.707945818953277,1.0
2023-05-08,20.1375332,21.41498024,19.3391288,20.63431816,79793314.0,23.393433784940928,1.0
2023-05-09,20.4480238,21.36175328,20.12866204,20.19076016,63826975.0,23.294463573120925,1.0
2023-05-10,20.1375332,20.63431816,19.39235576,19.738331,48053781.0,22.29235431297279,1.0
2023-05-11,19.66736172,20.03995044,19.26815952,19.3834846,37099591.0,22.015667393206574,1.0
2023-05-12,19.32138648,20.0488216,19.14396328,19.46332504,37951175.0,22.062602768952477,1.0
2023-05-15,19.48106736,19.75607332,18.31007424,18.94879776,84040242.0,21.201835514229007,1.0
2023-05-16,18.93105544,19.33025764,18.35443004,18.72701876,52625236.0,21.158839942684533,1.0
2023-05-17,18.64717832,19.32138648,18.5407244,18.9842824,35638400.0,21.339020060103707,1.0
2023-05-18,19.10847864,20.42141032,18.83347268,19.83591376,104091665.0,22.348572436707588,1.0
2023-05-19,19.6052636,20.3149564,19.18831908,19.37461344,55345085.0,22.207147056147804,1.0
2023-05-22,19.21493256,19.54316548,18.8955708,19.12622096,35163647.0,21.61782948992748,1.0
2023-05-23,19.072994,19.57865012,18.81573036,19.072994,40401855.0,21.631309514377495,1.0
2023-05-24,18.82460152,18.87782848,18.11490872,18.35443004,74672809.0,20.78563747173352,1.0
2023-05-25,18.629436,18.78911688,17.964099,18.37217236,51366819.0,20.56596079367889,1.0
2023-05-26,18.3189454,19.10847864,18.19474916,18.88669964,43105985.0,21.114950746862643,1.0
2023-05-29,19.0286382,19.30364416,16.99714256,17.45844288,181297648.0,19.742756733391268,1.0
2023-05-30,17.46731404,18.08829524,17.076983,18.06168176,98240979.0,19.937668609348854,1.0
2023-05-31,18.0084548,18.2302338,17.3874736,17.60038144,79479648.0,19.8418350624804,1.0
2023-06-01,17.5648968,18.9399266,17.3874736,18.5407244,96231406.0,20.70046739543637,1.0
2023-06-02,18.53185324,18.7181476,18.26571844,18.32781656,47321005.0,20.786662333354926,1.0
2023-06-05,18.31007424,18.9399266,18.07055292,18.5850802,61623325.0,20.896639472472476,1.0
2023-06-06,18.52225344,18.5760972,17.6787012,17.78638872,49731680.0,20.170987295623235,1.0
2023-06-07,17.78638872,17.96586792,17.48127408,17.64280536,49090791.0,19.706582231889477,1.0
2023-06-08,17.5889616,17.60690952,17.03257608,17.30179488,54344497.0,19.212755147591118,1.0
2023-06-09,17.44537824,17.5440918,16.44029472,16.826175,152762821.0,18.77790418206535,1.0
2023-06-12,17.04155004,17.0953938,16.61977392,16.90694064,74657558.0,18.781851184444047,1.0
2023-06-13,16.9159146,18.16329504,16.71848748,18.01971168,116653099.0,19.61953111121377,1.0
2023-06-14,18.05560752,18.83634204,17.84920644,18.3517482,125411863.0,20.473887960423646,1.0
2023-06-15,18.09150336,18.24406068,17.31076884,17.44537824,127912444.0,19.61015981228535,1.0
2023-06-16,17.3646126,19.18632648,17.1402636,19.18632648,174253719.0,20.263586266873308,1.0
2023-06-19,19.7875818,21.00804036,19.2042744,20.7747174,293180287.0,22.358933673190652,1.0
2023-06-20,20.29012356,21.65416548,20.15551416,21.33110292,184663399.0,23.008277555044895,1.0
2023-06-21,20.9990664,20.9990664,19.8324516,19.8324516,142788248.0,22.55693349364438,1.0
2023-06-26,19.5632328,20.20038396,18.76455036,18.96197748,129912168.0,21.63427478279017,1.0
2023-06-27,18.87223788,19.09658688,18.58507116,18.8901858,77154259.0,21.050421223279454,1.0
2023-06-28,18.7107066,18.71968056,17.0056542,17.2300032,167330302.0,19.290373639019666,1.0
