date,open,high,low,close,volume,vwap,factor
2023-01-03,14.1720216,14.23755696,13.9672236,14.03275896,13165097.0,17.132507638948653,1.0
2023-01-04,14.01637512,14.0491428,13.516668,13.66412256,23308251.0,16.75487330259143,1.0
2023-01-05,13.72965792,14.05733472,13.72965792,13.99999128,20731094.0,16.981150252852068,1.0
2023-01-06,13.99999128,14.32766808,13.93445592,14.13925392,14232190.0,17.318464312238664,1.0
2023-01-09,14.19659736,14.49150648,14.13925392,14.36043576,12926591.0,17.548661316042256,1.0
2023-01-10,14.38501152,14.47512264,14.11467816,14.31947616,14061005.0,17.44215830234041,1.0
2023-01-11,14.36862768,14.3768196,14.10648624,14.16382968,8507989.0,17.371837079243992,1.0
2023-01-12,14.1720216,14.4177792,14.12287008,14.2539408,7735595.0,17.42376849356772,1.0
2023-01-13,14.27032464,14.36862768,14.1720216,14.36043576,10556730.0,17.420836611337034,1.0
2023-01-16,14.3768196,14.54884992,14.2949004,14.4177792,10327845.0,17.60561110183199,1.0
2023-01-17,14.42597112,14.46693072,14.28670848,14.36043576,7615546.0,17.519547995639446,1.0
2023-01-18,14.34405192,14.4587388,14.31128424,14.40958728,7640027.0,17.577768930659538,1.0
2023-01-19,14.40958728,14.4996984,14.28670848,14.47512264,8112939.0,17.59268166690271,1.0
2023-01-20,14.46693072,14.64715296,14.4177792,14.64715296,10293609.0,17.761018361004385,1.0
2023-01-30,14.950254,15.13866816,14.90110248,14.97482976,20686078.0,18.326119406008235,1.0
2023-01-31,14.97482976,15.06494088,14.89291056,14.92567824,10832906.0,18.28718372429337,1.0
2023-02-01,14.9912136,15.2779308,14.950254,15.2369712,16902130.0,18.53034419981387,1.0
2023-02-02,15.22058736,15.22877928,15.0321732,15.05674896,14716461.0,18.4391016175696,1.0
2023-02-03,15.05674896,15.06494088,14.745456,14.8683348,9243466.0,18.141430551050874,1.0
2023-02-06,14.745456,14.9912136,14.72907216,14.89291056,11260276.0,18.164402691372754,1.0
2023-02-07,14.90110248,15.21239544,14.87652672,15.12228432,12927730.0,18.425411068300466,1.0
2023-02-08,15.22058736,15.22877928,14.86014288,14.9092944,10580727.0,18.261859267326336,1.0
2023-02-09,14.89291056,15.22058736,14.85195096,15.16324392,11077686.0,18.445096457870353,1.0
2023-02-10,15.14686008,15.17143584,15.00759744,15.05674896,7028945.0,18.412736377934383,1.0
2023-02-13,15.10590048,15.28612272,14.950254,15.12228432,10199800.0,18.475589707641326,1.0
2023-02-14,15.155052,15.22877928,15.0731328,15.1960116,7284707.0,18.50731298321264,1.0
2023-02-15,15.1960116,15.2779308,14.99940552,15.0321732,12360539.0,18.44576219936687,1.0
2023-02-16,15.0321732,15.1960116,14.71268832,14.83556712,15076842.0,18.331107395699973,1.0
2023-02-17,14.76183984,15.02398128,14.76183984,14.83556712,10119389.0,18.195710809219808,1.0
2023-02-20,14.87652672,15.20420352,14.745456,15.17143584,15319077.0,18.41521043141176,1.0
2023-02-21,15.4008096,15.55645608,15.26973888,15.47453688,25634973.0,18.829224782877674,1.0
2023-02-22,15.77763792,15.95786016,15.564648,15.81859752,30559141.0,19.260749808379757,1.0
2023-02-23,15.79402176,16.1380824,15.67114296,15.91690056,21753974.0,19.44450548024007,1.0
2023-02-24,15.6875268,15.82678944,15.49911264,15.58922376,15055323.0,19.05016808407232,1.0
2023-02-27,15.49092072,15.58103184,15.35985,15.51549648,9117961.0,18.909915755287834,1.0
2023-02-28,15.5236884,15.6056076,15.41719344,15.4827288,8024934.0,18.92088622037265,1.0
2023-03-01,15.4827288,15.70391064,15.44996112,15.61379952,9134413.0,19.038100243551504,1.0
2023-03-02,15.564648,15.63018336,15.32708232,15.35985,11676066.0,18.816697894650478,1.0
2023-03-03,15.39261768,15.54826416,15.35985,15.46634496,9022349.0,18.89551661213726,1.0
2023-03-06,15.4827288,15.54007224,15.2779308,15.35985,8606024.0,18.747031480507143,1.0
2023-03-07,15.38442576,15.4827288,15.21239544,15.21239544,10751112.0,18.727579201109613,1.0
