date,open,high,low,close,volume,vwap,factor
2023-01-03,101.20005,108.717768,99.9085446,107.7154056,6423000.0,109.13557550210183,1.0
2023-01-04,106.9925481,108.428625,104.3131563,104.8721661,3577588.0,109.82005349134667,1.0
2023-01-05,106.0094619,115.3584189,105.6817665,115.3584189,6729623.0,116.21215706882838,1.0
2023-01-06,117.1221912,121.2762123,114.7030281,118.7992206,10506907.0,123.33844956179777,1.0
2023-01-09,119.319678,120.8714121,116.9487054,117.58482,4492364.0,122.63263905151051,1.0
2023-01-10,118.163106,118.54863,115.3873332,117.488439,4365294.0,121.30516761986706,1.0
2023-01-11,116.9005149,119.223297,113.9801706,114.9632568,4318618.0,121.19573375788272,1.0
2023-01-12,115.1849331,120.4666119,114.9632568,117.0932769,3847276.0,122.21225677856229,1.0
2023-01-13,118.355868,118.837773,115.6668381,116.6402862,2112973.0,121.04586973425594,1.0
2023-01-16,115.753581,119.416059,114.6066471,117.9317916,3814962.0,122.13002632529499,1.0
2023-01-17,118.54863,122.3942319,117.1703817,118.1727441,3737940.0,123.76528484940904,1.0
2023-01-18,117.6330105,120.0039831,116.9390673,118.54863,2818221.0,123.17558891584443,1.0
2023-01-19,119.4064209,119.7919449,117.1511055,118.1245536,2441635.0,122.37432661310964,1.0
2023-01-20,118.1245536,119.9268783,117.295677,119.4256971,2367794.0,123.00603408911418,1.0
2023-01-30,123.849585,130.11435,123.3965943,127.4831487,7010362.0,131.0369509477542,1.0
2023-01-31,126.2109195,127.4831487,123.3773181,126.4325958,3405512.0,130.5370310191243,1.0
2023-02-01,127.6662726,130.11435,125.5458906,129.15054,3889638.0,132.94306389437784,1.0
2023-02-02,129.054159,135.4827717,129.054159,133.6322565,5143155.0,137.99107771397126,1.0
2023-02-03,133.4780469,135.415305,129.632445,131.7335508,2818864.0,137.34359779329546,1.0
2023-02-06,131.7624651,131.7624651,124.0616232,124.4375091,4654941.0,131.0823920539487,1.0
2023-02-07,125.4495096,125.6133573,122.2882128,124.1483661,3075269.0,128.99844504009243,1.0
2023-02-08,122.9628798,125.2760238,122.885775,123.4544229,1714682.0,128.55895829080845,1.0
2023-02-09,122.885775,125.102538,122.114727,123.6857373,3014322.0,127.95498153813693,1.0
2023-02-10,123.36768,123.3965943,117.392058,119.0498112,5314319.0,123.6374866168177,1.0
2023-02-13,117.9414297,121.632822,116.9487054,120.9196026,3871929.0,124.03817768869213,1.0
2023-02-14,120.283488,121.0352598,118.1823822,120.6208215,2220481.0,124.27410959157046,1.0
2023-02-15,120.6786501,121.921965,118.163106,118.7028396,2181712.0,123.93281358401107,1.0
2023-02-16,118.3944204,118.7028396,113.1127416,114.1729326,5677682.0,120.59362188829877,1.0
2023-02-17,114.1729326,115.175295,111.6573885,111.8501505,2949102.0,117.03655130951728,1.0
2023-02-20,111.8597886,113.1031035,108.9587205,113.054913,3761493.0,115.68522789753962,1.0
2023-02-21,113.0356368,115.946343,112.4669889,115.1271045,3873815.0,118.74202204803275,1.0
2023-02-22,117.0836388,119.030535,116.235486,116.4571623,4244018.0,121.71022046324968,1.0
2023-02-23,115.5800952,118.8184968,115.175295,116.1005526,2536028.0,121.25309517875985,1.0
2023-02-24,115.6090095,116.428248,111.416436,111.512817,4165559.0,117.03397269370089,1.0
2023-02-27,110.83815,111.994722,109.777959,110.6743023,2787518.0,114.84573923827578,1.0
2023-02-28,111.416436,111.7152171,108.1683963,109.9418067,3836489.0,113.19637751861141,1.0
2023-03-01,109.392435,109.392435,107.6286627,109.103292,3421617.0,112.47286741619533,1.0
2023-03-02,109.5755589,111.3104169,108.6406632,109.9225305,4028004.0,114.1778273209262,1.0
2023-03-03,108.91053,110.9248929,107.8985295,108.0912915,3052430.0,113.24823452134856,1.0
2023-03-06,108.717768,110.3466069,106.0191,110.0767401,3710160.0,112.52947686892209,1.0
2023-03-07,110.0767401,110.0863782,106.6744908,106.8479766,2980230.0,112.17458020354135,1.0
2023-03-08,106.7997861,106.98291,104.2360515,105.6142998,2771475.0,109.36730473123517,1.0
2023-03-09,105.633576,107.3587959,104.862528,105.05529,2073770.0,109.74357579673735,1.0
2023-03-10,103.0120128,104.5348326,101.20005,101.2096881,4617802.0,105.72033206057773,1.0
2023-03-13,100.5832116,102.067479,98.5881249,100.0242018,5280558.0,103.49758087686945,1.0
2023-03-14,99.754335,100.6024878,95.4364662,97.2966195,6546557.0,100.9346752300484,1.0
2023-03-15,97.6628673,100.043478,96.0533046,96.284619,3972686.0,100.97069512667248,1.0
2023-03-16,95.6581425,96.5062953,93.9136464,93.9232845,3431385.0,98.58637162545153,1.0
2023-03-17,94.935285,95.1762375,91.7065215,92.332998,5693810.0,96.54765264207974,1.0
2023-03-20,92.5353981,93.4510176,89.7210729,92.7956268,5831199.0,95.39919441610552,1.0
2023-03-21,91.56195,95.609952,90.0102159,95.2822566,7385466.0,96.93462327495651,1.0
2023-03-22,95.6292282,99.4266396,95.6292282,97.3351719,5990867.0,101.62485366475337,1.0
2023-03-23,96.9689241,99.0989442,96.1014951,98.5495725,4353501.0,101.2995594350386,1.0
2023-03-24,98.3857248,108.4093488,98.30862,107.8985295,11383623.0,108.0137812267676,1.0
2023-03-27,107.8985295,110.3273307,105.5468331,107.079291,9019437.0,112.44929842738522,1.0
2023-03-28,107.079291,107.079291,103.12767,103.7734227,4236123.0,108.81334467389166,1.0
2023-03-29,103.705956,106.98291,103.2144129,105.4311759,4086912.0,109.36137005641423,1.0
2023-03-30,107.464815,110.1731211,105.8070618,106.6359384,5259925.0,112.05081739188296,1.0
2023-03-31,107.2816911,109.8261495,105.7877856,106.9347195,4078825.0,111.56604207093955,1.0
2023-04-03,106.9154433,108.5924727,104.380623,106.7515956,5200771.0,109.7816273548672,1.0
2023-04-04,106.2311382,109.7394066,103.6674036,109.2478635,6636590.0,110.70741092488763,1.0
2023-04-06,108.235863,109.4502636,104.6215755,108.1491201,5784088.0,110.86867509277175,1.0
2023-04-07,108.139482,114.5777328,107.9563581,112.9681701,7321666.0,116.66797720491483,1.0
2023-04-10,116.6113719,122.693013,109.87434,110.8477881,7545360.0,120.20154126377005,1.0
2023-04-11,110.7995976,110.7995976,107.3009673,108.9008919,4507253.0,112.97280858429735,1.0
2023-04-12,108.9008919,109.488816,105.4311759,108.9587205,4065076.0,111.65739605852387,1.0
2023-04-13,107.9659962,109.103292,104.9396328,104.9685471,3397079.0,110.371279672919,1.0
2023-04-14,104.958909,108.428625,104.1685848,106.0191,3055931.0,110.51485682759198,1.0
2023-04-17,106.597386,113.536818,105.729957,111.994722,6197988.0,114.98491665198449,1.0
2023-04-18,111.320055,113.9898087,109.7586828,111.7441314,3600780.0,115.84867493987414,1.0
2023-04-19,111.6573885,112.7175795,110.0381877,110.5971975,3022170.0,115.22018919848982,1.0
2023-04-20,109.8647019,109.8647019,106.7034051,107.3973483,2659006.0,111.93258133678525,1.0
2023-04-21,107.3780721,108.6021108,101.6434026,101.6434026,5375953.0,107.9967144057993,1.0
2023-04-24,101.6915931,106.115481,98.9254584,103.320432,5169042.0,107.04017977218989,1.0
