date,open,high,low,close,volume,vwap,factor
2023-01-03,79.94113809,80.52021189,78.44519744,80.24032622,4602315.0,82.41882943475186,1.0
2023-01-04,80.18241884,80.23067499,77.20984,77.4993769,5890677.0,81.00331250890179,1.0
2023-01-05,77.80821626,79.94113809,77.20018877,78.63822204,7108780.0,81.70992144643665,1.0
2023-01-06,78.57066343,86.50397449,78.20391669,85.24931459,16771074.0,87.55858937418081,1.0
2023-01-09,85.24931459,87.5366561,83.70511779,85.5098978,10420724.0,88.33530822618467,1.0
2023-01-10,85.43268796,85.50024657,83.6761641,84.47721619,4766833.0,87.31355678917218,1.0
2023-01-11,83.965701,84.90187031,82.75929725,82.87511201,4134977.0,86.61857043944865,1.0
2023-01-12,82.63383126,84.16837683,82.035455,82.69173864,3867914.0,85.9365897199369,1.0
2023-01-13,82.8075534,84.1587256,81.22475168,82.18987468,4326880.0,85.27707029314426,1.0
2023-01-16,81.83277917,85.5098978,81.1668443,84.67989202,6468664.0,87.23571805553665,1.0
2023-01-17,84.62198464,86.74525524,84.17802806,84.90187031,3876580.0,88.33242953324839,1.0
2023-01-18,85.30722197,90.5285374,85.0273363,86.86107,9266202.0,91.0187770782463,1.0
2023-01-19,86.85141877,86.86107,85.38443181,85.9924593,3842060.0,88.97357588377068,1.0
2023-01-20,86.49432326,87.78758808,85.36512935,87.4401438,4871921.0,90.05206617882351,1.0
2023-01-30,88.4052668,91.4936604,88.00956637,89.84330007,7882671.0,93.1133219222266,1.0
2023-01-31,89.756439,90.28725665,88.45352295,89.74678777,5083886.0,92.7299476247107,1.0
2023-02-01,89.82399761,93.28878918,89.47655333,92.8448326,8146501.0,94.35018338793552,1.0
2023-02-02,93.1343695,93.37565025,91.7831973,92.05343174,5657285.0,95.69683382576623,1.0
2023-02-03,92.27541003,92.43948094,88.80096723,89.98806852,6133940.0,93.15640416600097,1.0
2023-02-06,89.8529513,92.15959527,88.791316,90.68295708,4420589.0,94.03003782753837,1.0
2023-02-07,90.69260831,91.25237965,88.791316,89.52480948,3708577.0,92.59296283992487,1.0
2023-02-08,90.03632467,90.21969804,88.8878283,89.48620456,2270575.0,92.76528285566431,1.0
2023-02-09,89.756439,96.3192754,89.2738775,94.63996138,10693027.0,97.08036386422665,1.0
2023-02-10,94.0029802,97.85382097,93.2308818,94.3890294,7904511.0,98.87541966732667,1.0
2023-02-13,94.39868063,94.76542737,92.8448326,93.31774287,4266271.0,96.71176979849616,1.0
2023-02-14,93.31774287,94.60135646,92.68076169,94.17670234,4501525.0,96.89456445537901,1.0
2023-02-15,93.63623346,94.28286587,91.86040714,92.7483203,3763806.0,96.03292165164729,1.0
2023-02-16,92.19820019,93.27913795,89.28352873,90.36446649,5078011.0,94.64862733066155,1.0
2023-02-17,89.76609023,91.04005259,88.82026969,88.86852584,2623688.0,92.92477664646101,1.0
2023-02-20,88.8878283,91.09795997,87.3436315,90.721562,4375929.0,92.38697307931642,1.0
2023-02-21,90.2390005,96.0297385,89.95911483,94.4855417,9815310.0,97.95487627492152,1.0
2023-02-22,93.67483838,95.30589625,93.51076747,94.65926384,4497414.0,97.92320485505671,1.0
2023-02-23,94.3890294,95.7402016,92.71936661,93.25983549,3724885.0,97.12919736045542,1.0
2023-02-24,93.25983549,93.35634779,91.42610179,91.82180222,2593899.0,95.42398968502629,1.0
2023-02-27,91.82180222,94.0994925,90.50923494,93.66518715,3790584.0,96.47163227882564,1.0
2023-02-28,93.4239064,94.57240277,91.37784564,94.57240277,3698278.0,95.78807244614926,1.0
2023-03-01,94.1960048,94.34077325,92.85448383,93.43355763,2676358.0,97.02107296557486,1.0
2023-03-02,92.651808,93.4239064,90.50923494,90.73121323,4549824.0,94.430452692236,1.0
2023-03-03,90.73121323,92.03412928,89.58271686,89.9494636,3106970.0,93.62537587424403,1.0
2023-03-06,89.95911483,91.14621612,88.41491803,90.51888617,3582142.0,92.8819126377458,1.0
